surface_id,role,menu_xmlid,parent_menu_xmlid_chain,navigation_path,action_xmlid,model,source_module,required_groups,capability,acl_read,acl_create,acl_write,record_rule_exists,record_rules,product_policy_released,policy_release_state,role_root_allowed,role_blocked,http_statuses,load_result,old_70_membership,final_decision,decision_reason
FE-AUD-fixture_role_project_a_member-5,project_member,smart_construction_core.menu_sc_project_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目台账,smart_construction_core.action_sc_project_list,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_project,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-6,project_member,smart_construction_core.menu_sc_project_wbs,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 执行结构,smart_construction_core.action_exec_structure_entry,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_wbs,false,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-7,project_member,smart_construction_core.menu_sc_project_kanban,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目看板,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_kanban,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-8,project_member,smart_construction_core.menu_sc_project_management_scene,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目驾驶舱,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_management_scene,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-9,project_member,smart_construction_core.menu_sc_project_documents,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_project_center > smart_construction_core.menu_sc_project_management_group,系统菜单 / 项目中心 / 项目管理 / 项目资料,smart_construction_core.action_sc_project_document,sc.project.document,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_documents,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-10,project_member,smart_construction_core.menu_sc_general_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 一般合同（公司）,smart_construction_core.action_sc_general_contract,sc.general.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_general_contract,true,true,true,true,smart_construction_core.rule_sc_business_initiator_general_contract,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-11,project_member,smart_construction_core.menu_sc_contract_expense,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_expense_contract_group,系统菜单 / 合同中心 / 支出合同台账 / 支出合同台账,smart_construction_core.action_sc_expense_contract_ledger,sc.expense.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_expense,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-12,project_member,smart_construction_core.menu_sc_construction_contract,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center,系统菜单 / 合同中心 / 合同办理,smart_construction_core.action_construction_contract_handling,construction.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_construction_contract,true,true,true,true,smart_construction_core.rule_sc_business_initiator_construction_contract,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-13,project_member,smart_construction_core.menu_sc_contract_income,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同台账,smart_construction_core.action_sc_income_contract_ledger,sc.income.contract.ledger,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_income,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-14,project_member,smart_construction_core.menu_sc_contract_center,smart_construction_core.menu_sc_root,系统菜单 / 合同中心 / 合同中心,smart_construction_core.action_construction_contract_handling,construction.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_purchase_manager,catalog.menu.smart_construction_core_menu_sc_contract_center,true,true,true,true,smart_construction_core.rule_sc_business_initiator_construction_contract,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-15,project_member,smart_construction_core.menu_sc_plan,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 计划管理,smart_construction_core.action_sc_plan,sc.plan,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_plan,true,false,false,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-16,project_member,smart_construction_core.menu_sc_plan_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 计划汇报,smart_construction_core.action_sc_plan_report,sc.plan.report,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_plan_report,true,false,false,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-17,project_member,smart_construction_core.menu_sc_construction_diary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 施工日志,smart_construction_core.action_sc_construction_diary,sc.construction.diary,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_construction_diary,true,false,false,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-18,project_member,smart_construction_core.menu_sc_quality_issue,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量检查,smart_construction_core.action_sc_quality_issue,sc.quality.issue,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_issue,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-19,project_member,smart_construction_core.menu_sc_quality_rectification,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量整改,smart_construction_core.action_sc_quality_rectification,sc.quality.rectification,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_rectification,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-20,project_member,smart_construction_core.menu_sc_quality_recheck,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量复验,smart_construction_core.action_sc_quality_recheck,sc.quality.recheck,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_recheck,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-21,project_member,smart_construction_core.menu_sc_safety_issue,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全检查,smart_construction_core.action_sc_safety_issue,sc.safety.issue,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_issue,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-22,project_member,smart_construction_core.menu_sc_safety_rectification,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全整改,smart_construction_core.action_sc_safety_rectification,sc.safety.rectification,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_rectification,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_project_a_member-23,project_member,smart_construction_core.menu_sc_safety_recheck,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全复验,smart_construction_core.action_sc_safety_recheck,sc.safety.recheck,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_recheck,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
